index,iso_code,location,total_deaths,new_deaths,median_age,aged_70_older,date_formatted
6584,AND,Andorra,53.0,0.0,,,2020-09-13
6585,AND,Andorra,53.0,0.0,,,2020-09-14
6586,AND,Andorra,53.0,0.0,,,2020-09-15
6587,AND,Andorra,53.0,0.0,,,2020-09-16
6588,AND,Andorra,53.0,0.0,,,2020-09-17
6589,AND,Andorra,53.0,0.0,,,2020-09-18
6590,AND,Andorra,53.0,0.0,,,2020-09-19
6591,AND,Andorra,53.0,0.0,,,2020-09-20
6592,AND,Andorra,53.0,0.0,,,2020-09-21
6593,AND,Andorra,53.0,0.0,,,2020-09-22
6594,AND,Andorra,53.0,0.0,,,2020-09-23
6595,AND,Andorra,53.0,0.0,,,2020-09-24
6596,AND,Andorra,53.0,0.0,,,2020-09-25
6597,AND,Andorra,53.0,0.0,,,2020-09-26
6598,AND,Andorra,53.0,0.0,,,2020-09-27
6599,AND,Andorra,53.0,0.0,,,2020-09-28
6600,AND,Andorra,53.0,0.0,,,2020-09-29
6601,AND,Andorra,53.0,0.0,,,2020-09-30
6602,AND,Andorra,53.0,0.0,,,2020-10-01
6603,AND,Andorra,53.0,0.0,,,2020-10-02
6604,AND,Andorra,53.0,0.0,,,2020-10-03
6605,AND,Andorra,53.0,0.0,,,2020-10-04
6606,AND,Andorra,53.0,0.0,,,2020-10-05
6607,AND,Andorra,53.0,0.0,,,2020-10-06
6608,AND,Andorra,53.0,0.0,,,2020-10-07
6609,AND,Andorra,53.0,0.0,,,2020-10-08
6610,AND,Andorra,54.0,1.0,,,2020-10-09
6611,AND,Andorra,55.0,1.0,,,2020-10-10
6612,AND,Andorra,55.0,0.0,,,2020-10-11
6613,AND,Andorra,55.0,0.0,,,2020-10-12
6614,AND,Andorra,57.0,2.0,,,2020-10-13
6615,AND,Andorra,57.0,0.0,,,2020-10-14
6616,AND,Andorra,59.0,2.0,,,2020-10-15
6617,AND,Andorra,59.0,0.0,,,2020-10-16
6618,AND,Andorra,59.0,0.0,,,2020-10-17
6619,AND,Andorra,59.0,0.0,,,2020-10-18
6620,AND,Andorra,59.0,0.0,,,2020-10-19
6621,AND,Andorra,62.0,3.0,,,2020-10-20
6622,AND,Andorra,62.0,0.0,,,2020-10-21
6623,AND,Andorra,63.0,1.0,,,2020-10-22
6624,AND,Andorra,63.0,0.0,,,2020-10-23
6625,AND,Andorra,69.0,6.0,,,2020-10-24
6626,AND,Andorra,69.0,0.0,,,2020-10-25
6627,AND,Andorra,69.0,0.0,,,2020-10-26
6628,AND,Andorra,72.0,3.0,,,2020-10-27
6629,AND,Andorra,72.0,0.0,,,2020-10-28
6630,AND,Andorra,72.0,0.0,,,2020-10-29
6631,AND,Andorra,73.0,1.0,,,2020-10-30
6632,AND,Andorra,75.0,2.0,,,2020-10-31
6633,AND,Andorra,75.0,0.0,,,2020-11-01
6634,AND,Andorra,75.0,0.0,,,2020-11-02
6635,AND,Andorra,75.0,0.0,,,2020-11-03
6636,AND,Andorra,75.0,0.0,,,2020-11-04
6637,AND,Andorra,75.0,0.0,,,2020-11-05
6638,AND,Andorra,75.0,0.0,,,2020-11-06
6639,AND,Andorra,75.0,0.0,,,2020-11-07
6640,AND,Andorra,75.0,0.0,,,2020-11-08
6641,AND,Andorra,75.0,0.0,,,2020-11-09
6642,AND,Andorra,75.0,0.0,,,2020-11-10
6643,AND,Andorra,75.0,0.0,,,2020-11-11
6644,AND,Andorra,75.0,0.0,,,2020-11-12
6645,AND,Andorra,75.0,0.0,,,2020-11-13
6646,AND,Andorra,75.0,0.0,,,2020-11-14
6647,AND,Andorra,75.0,0.0,,,2020-11-15
6648,AND,Andorra,76.0,1.0,,,2020-11-16
6649,AND,Andorra,76.0,0.0,,,2020-11-17
6650,AND,Andorra,76.0,0.0,,,2020-11-18
6651,AND,Andorra,76.0,0.0,,,2020-11-19
6652,AND,Andorra,76.0,0.0,,,2020-11-20
6653,AND,Andorra,76.0,0.0,,,2020-11-21
6654,AND,Andorra,76.0,0.0,,,2020-11-22
6655,AND,Andorra,76.0,0.0,,,2020-11-23
6656,AND,Andorra,76.0,0.0,,,2020-11-24
6657,AND,Andorra,76.0,0.0,,,2020-11-25
6658,AND,Andorra,76.0,0.0,,,2020-11-26
6659,AND,Andorra,76.0,0.0,,,2020-11-27
6660,AND,Andorra,76.0,0.0,,,2020-11-28
6661,AND,Andorra,76.0,0.0,,,2020-11-29
6662,AND,Andorra,76.0,0.0,,,2020-11-30
6663,AND,Andorra,76.0,0.0,,,2020-12-01
6664,AND,Andorra,76.0,0.0,,,2020-12-02
6665,AND,Andorra,76.0,0.0,,,2020-12-03
6666,AND,Andorra,77.0,1.0,,,2020-12-04
6667,AND,Andorra,77.0,0.0,,,2020-12-05
6668,AND,Andorra,78.0,1.0,,,2020-12-06
6669,AND,Andorra,78.0,0.0,,,2020-12-07
6670,AND,Andorra,78.0,0.0,,,2020-12-08
6671,AND,Andorra,78.0,0.0,,,2020-12-09
6672,AND,Andorra,78.0,0.0,,,2020-12-10
6673,AND,Andorra,78.0,0.0,,,2020-12-11
6674,AND,Andorra,78.0,0.0,,,2020-12-12
6675,AND,Andorra,78.0,0.0,,,2020-12-13
6676,AND,Andorra,79.0,1.0,,,2020-12-14
6677,AND,Andorra,79.0,0.0,,,2020-12-15
6678,AND,Andorra,79.0,0.0,,,2020-12-16
6679,AND,Andorra,79.0,0.0,,,2020-12-17
6680,AND,Andorra,79.0,0.0,,,2020-12-18
6681,AND,Andorra,80.0,1.0,,,2020-12-19
6682,AND,Andorra,80.0,0.0,,,2020-12-20
6683,AND,Andorra,81.0,1.0,,,2020-12-21
6684,AND,Andorra,81.0,0.0,,,2020-12-22
6685,AND,Andorra,82.0,1.0,,,2020-12-23
6686,AND,Andorra,82.0,0.0,,,2020-12-24
6687,AND,Andorra,83.0,1.0,,,2020-12-25
6688,AND,Andorra,83.0,0.0,,,2020-12-26
6689,AND,Andorra,83.0,0.0,,,2020-12-27
6690,AND,Andorra,83.0,0.0,,,2020-12-28
6691,AND,Andorra,83.0,0.0,,,2020-12-29
6692,AND,Andorra,84.0,1.0,,,2020-12-30
6693,AND,Andorra,84.0,0.0,,,2020-12-31
6694,AND,Andorra,84.0,0.0,,,2021-01-01
6695,AND,Andorra,84.0,0.0,,,2021-01-02
6696,AND,Andorra,84.0,0.0,,,2021-01-03
6697,AND,Andorra,84.0,0.0,,,2021-01-04
6698,AND,Andorra,84.0,0.0,,,2021-01-05
6699,AND,Andorra,84.0,0.0,,,2021-01-06
6700,AND,Andorra,84.0,0.0,,,2021-01-07
6701,AND,Andorra,84.0,0.0,,,2021-01-08
6702,AND,Andorra,84.0,0.0,,,2021-01-09
6703,AND,Andorra,85.0,1.0,,,2021-01-10
6704,AND,Andorra,85.0,0.0,,,2021-01-11
6705,AND,Andorra,86.0,1.0,,,2021-01-12
6706,AND,Andorra,87.0,1.0,,,2021-01-13
6707,AND,Andorra,87.0,0.0,,,2021-01-14
6708,AND,Andorra,88.0,1.0,,,2021-01-15
6709,AND,Andorra,88.0,0.0,,,2021-01-16
6710,AND,Andorra,91.0,3.0,,,2021-01-17
6711,AND,Andorra,91.0,0.0,,,2021-01-18
6712,AND,Andorra,91.0,0.0,,,2021-01-19
6713,AND,Andorra,92.0,1.0,,,2021-01-20
6714,AND,Andorra,92.0,0.0,,,2021-01-21
6715,AND,Andorra,93.0,1.0,,,2021-01-22
6716,AND,Andorra,93.0,0.0,,,2021-01-23
6717,AND,Andorra,96.0,3.0,,,2021-01-24
6718,AND,Andorra,96.0,0.0,,,2021-01-25
6719,AND,Andorra,97.0,1.0,,,2021-01-26
6720,AND,Andorra,97.0,0.0,,,2021-01-27
6721,AND,Andorra,98.0,1.0,,,2021-01-28
6722,AND,Andorra,100.0,2.0,,,2021-01-29
6723,AND,Andorra,100.0,0.0,,,2021-01-30
6724,AND,Andorra,101.0,1.0,,,2021-01-31
6725,AND,Andorra,101.0,0.0,,,2021-02-01
6726,AND,Andorra,101.0,0.0,,,2021-02-02
6727,AND,Andorra,102.0,1.0,,,2021-02-03
6728,AND,Andorra,103.0,1.0,,,2021-02-04
6729,AND,Andorra,103.0,0.0,,,2021-02-05
6730,AND,Andorra,104.0,1.0,,,2021-02-06
6731,AND,Andorra,105.0,1.0,,,2021-02-07
6732,AND,Andorra,106.0,1.0,,,2021-02-08
6733,AND,Andorra,106.0,0.0,,,2021-02-09
6734,AND,Andorra,106.0,0.0,,,2021-02-10
6735,AND,Andorra,106.0,0.0,,,2021-02-11
6736,AND,Andorra,106.0,0.0,,,2021-02-12
6737,AND,Andorra,106.0,0.0,,,2021-02-13
6738,AND,Andorra,107.0,1.0,,,2021-02-14
6739,AND,Andorra,107.0,0.0,,,2021-02-15
6740,AND,Andorra,107.0,0.0,,,2021-02-16
6741,AND,Andorra,107.0,0.0,,,2021-02-17
6742,AND,Andorra,107.0,0.0,,,2021-02-18
6743,AND,Andorra,107.0,0.0,,,2021-02-19
6744,AND,Andorra,107.0,0.0,,,2021-02-20
6745,AND,Andorra,107.0,0.0,,,2021-02-21
6746,AND,Andorra,107.0,0.0,,,2021-02-22
6747,AND,Andorra,109.0,2.0,,,2021-02-23
6748,AND,Andorra,110.0,1.0,,,2021-02-24
6749,AND,Andorra,110.0,0.0,,,2021-02-25
6750,AND,Andorra,110.0,0.0,,,2021-02-26
6751,AND,Andorra,110.0,0.0,,,2021-02-27
6752,AND,Andorra,110.0,0.0,,,2021-02-28
6753,AND,Andorra,110.0,0.0,,,2021-03-01
6754,AND,Andorra,110.0,0.0,,,2021-03-02
6755,AND,Andorra,110.0,0.0,,,2021-03-03
6756,AND,Andorra,112.0,2.0,,,2021-03-04
6757,AND,Andorra,112.0,0.0,,,2021-03-05
6758,AND,Andorra,112.0,0.0,,,2021-03-06
6759,AND,Andorra,112.0,0.0,,,2021-03-07
6760,AND,Andorra,112.0,0.0,,,2021-03-08
6761,AND,Andorra,112.0,0.0,,,2021-03-09
6762,AND,Andorra,112.0,0.0,,,2021-03-10
6763,AND,Andorra,112.0,0.0,,,2021-03-11
6764,AND,Andorra,112.0,0.0,,,2021-03-12
6765,AND,Andorra,112.0,0.0,,,2021-03-13
6766,AND,Andorra,112.0,0.0,,,2021-03-14
6767,AND,Andorra,113.0,1.0,,,2021-03-15
6768,AND,Andorra,113.0,0.0,,,2021-03-16
6769,AND,Andorra,113.0,0.0,,,2021-03-17
6770,AND,Andorra,113.0,0.0,,,2021-03-18
6771,AND,Andorra,113.0,0.0,,,2021-03-19
6772,AND,Andorra,113.0,0.0,,,2021-03-20
6773,AND,Andorra,113.0,0.0,,,2021-03-21
6774,AND,Andorra,113.0,0.0,,,2021-03-22
6775,AND,Andorra,113.0,0.0,,,2021-03-23
6776,AND,Andorra,113.0,0.0,,,2021-03-24
6777,AND,Andorra,114.0,1.0,,,2021-03-25
6778,AND,Andorra,114.0,0.0,,,2021-03-26
6779,AND,Andorra,114.0,0.0,,,2021-03-27
6780,AND,Andorra,115.0,1.0,,,2021-03-28
6781,AND,Andorra,115.0,0.0,,,2021-03-29
6782,AND,Andorra,115.0,0.0,,,2021-03-30
6783,AND,Andorra,115.0,0.0,,,2021-03-31
6784,AND,Andorra,115.0,0.0,,,2021-04-01
6785,AND,Andorra,115.0,0.0,,,2021-04-02
6786,AND,Andorra,116.0,1.0,,,2021-04-03
6787,AND,Andorra,117.0,1.0,,,2021-04-04
6788,AND,Andorra,117.0,0.0,,,2021-04-05
6789,AND,Andorra,117.0,0.0,,,2021-04-06
6790,AND,Andorra,117.0,0.0,,,2021-04-07
6791,AND,Andorra,119.0,2.0,,,2021-04-08
6792,AND,Andorra,120.0,1.0,,,2021-04-09
6793,AND,Andorra,120.0,0.0,,,2021-04-10
6794,AND,Andorra,120.0,0.0,,,2021-04-11
6795,AND,Andorra,120.0,0.0,,,2021-04-12
6796,AND,Andorra,121.0,1.0,,,2021-04-13
6797,AND,Andorra,121.0,0.0,,,2021-04-14
6798,AND,Andorra,121.0,0.0,,,2021-04-15
6799,AND,Andorra,121.0,0.0,,,2021-04-16
6800,AND,Andorra,123.0,2.0,,,2021-04-17
6801,AND,Andorra,123.0,0.0,,,2021-04-18
6802,AND,Andorra,123.0,0.0,,,2021-04-19
6803,AND,Andorra,123.0,0.0,,,2021-04-20
6804,AND,Andorra,123.0,0.0,,,2021-04-21
6805,AND,Andorra,123.0,0.0,,,2021-04-22
6806,AND,Andorra,123.0,0.0,,,2021-04-23
6807,AND,Andorra,124.0,1.0,,,2021-04-24
6808,AND,Andorra,124.0,0.0,,,2021-04-25
6809,AND,Andorra,124.0,0.0,,,2021-04-26
6810,AND,Andorra,124.0,0.0,,,2021-04-27
6811,AND,Andorra,124.0,0.0,,,2021-04-28
6812,AND,Andorra,125.0,1.0,,,2021-04-29
6813,AND,Andorra,125.0,0.0,,,2021-04-30
6814,AND,Andorra,125.0,0.0,,,2021-05-01
6815,AND,Andorra,125.0,0.0,,,2021-05-02
6816,AND,Andorra,127.0,2.0,,,2021-05-03
6817,AND,Andorra,127.0,0.0,,,2021-05-04
6818,AND,Andorra,127.0,0.0,,,2021-05-05
6819,AND,Andorra,127.0,0.0,,,2021-05-06
6820,AND,Andorra,127.0,0.0,,,2021-05-07
6821,AND,Andorra,127.0,0.0,,,2021-05-08
6822,AND,Andorra,127.0,0.0,,,2021-05-09
6823,AND,Andorra,127.0,0.0,,,2021-05-10
6824,AND,Andorra,127.0,0.0,,,2021-05-11
6825,AND,Andorra,127.0,0.0,,,2021-05-12
6826,AND,Andorra,127.0,0.0,,,2021-05-13
6827,AND,Andorra,127.0,0.0,,,2021-05-14
6828,AND,Andorra,127.0,0.0,,,2021-05-15
6829,AND,Andorra,127.0,0.0,,,2021-05-16
6830,AND,Andorra,127.0,0.0,,,2021-05-17
6831,AND,Andorra,127.0,0.0,,,2021-05-18
6832,AND,Andorra,127.0,0.0,,,2021-05-19
6833,AND,Andorra,127.0,0.0,,,2021-05-20
6834,AND,Andorra,127.0,0.0,,,2021-05-21
6835,AND,Andorra,127.0,0.0,,,2021-05-22
6836,AND,Andorra,127.0,0.0,,,2021-05-23
6837,AND,Andorra,127.0,0.0,,,2021-05-24
6838,AND,Andorra,127.0,0.0,,,2021-05-25
6839,AND,Andorra,127.0,0.0,,,2021-05-26
6840,AND,Andorra,127.0,0.0,,,2021-05-27
6841,AND,Andorra,127.0,0.0,,,2021-05-28
6842,AND,Andorra,127.0,0.0,,,2021-05-29
6843,AND,Andorra,127.0,0.0,,,2021-05-30
6844,AND,Andorra,127.0,0.0,,,2021-05-31
6845,AND,Andorra,127.0,0.0,,,2021-06-01
6846,AND,Andorra,127.0,0.0,,,2021-06-02
6847,AND,Andorra,127.0,0.0,,,2021-06-03
6848,AND,Andorra,127.0,0.0,,,2021-06-04
6849,AND,Andorra,127.0,0.0,,,2021-06-05
6850,AND,Andorra,127.0,0.0,,,2021-06-06
6851,AND,Andorra,127.0,0.0,,,2021-06-07
6852,AND,Andorra,127.0,0.0,,,2021-06-08
6853,AND,Andorra,127.0,0.0,,,2021-06-09
6854,AND,Andorra,127.0,0.0,,,2021-06-10
6855,AND,Andorra,127.0,0.0,,,2021-06-11
6856,AND,Andorra,127.0,0.0,,,2021-06-12
6857,AND,Andorra,127.0,0.0,,,2021-06-13
6858,AND,Andorra,127.0,0.0,,,2021-06-14
6859,AND,Andorra,127.0,0.0,,,2021-06-15
6860,AND,Andorra,127.0,0.0,,,2021-06-16
6861,AND,Andorra,127.0,0.0,,,2021-06-17
6862,AND,Andorra,127.0,0.0,,,2021-06-18
6863,AND,Andorra,127.0,0.0,,,2021-06-19
6864,AND,Andorra,127.0,0.0,,,2021-06-20
6865,AND,Andorra,127.0,0.0,,,2021-06-21
6866,AND,Andorra,127.0,0.0,,,2021-06-22
6867,AND,Andorra,127.0,0.0,,,2021-06-23
6868,AND,Andorra,127.0,0.0,,,2021-06-24
6869,AND,Andorra,127.0,0.0,,,2021-06-25
6870,AND,Andorra,127.0,0.0,,,2021-06-26
6871,AND,Andorra,127.0,0.0,,,2021-06-27
6872,AND,Andorra,127.0,0.0,,,2021-06-28
6873,AND,Andorra,127.0,0.0,,,2021-06-29
6874,AND,Andorra,127.0,0.0,,,2021-06-30
6875,AND,Andorra,127.0,0.0,,,2021-07-01
6876,AND,Andorra,127.0,0.0,,,2021-07-02
6877,AND,Andorra,127.0,0.0,,,2021-07-03
6878,AND,Andorra,127.0,0.0,,,2021-07-04
6879,AND,Andorra,127.0,0.0,,,2021-07-05
6880,AND,Andorra,127.0,0.0,,,2021-07-06
6881,AND,Andorra,127.0,0.0,,,2021-07-07
6882,AND,Andorra,127.0,0.0,,,2021-07-08
6883,AND,Andorra,127.0,0.0,,,2021-07-09
6884,AND,Andorra,127.0,0.0,,,2021-07-10
6885,AND,Andorra,127.0,0.0,,,2021-07-11
6886,AND,Andorra,127.0,0.0,,,2021-07-12
6887,AND,Andorra,127.0,0.0,,,2021-07-13
6888,AND,Andorra,127.0,0.0,,,2021-07-14
6889,AND,Andorra,127.0,0.0,,,2021-07-15
6890,AND,Andorra,127.0,0.0,,,2021-07-16
6891,AND,Andorra,127.0,0.0,,,2021-07-17
6892,AND,Andorra,127.0,0.0,,,2021-07-18
6893,AND,Andorra,127.0,0.0,,,2021-07-19
6894,AND,Andorra,127.0,0.0,,,2021-07-20
6895,AND,Andorra,127.0,0.0,,,2021-07-21
6896,AND,Andorra,127.0,0.0,,,2021-07-22
6897,AND,Andorra,127.0,0.0,,,2021-07-23
6898,AND,Andorra,127.0,0.0,,,2021-07-24
6899,AND,Andorra,127.0,0.0,,,2021-07-25
6900,AND,Andorra,127.0,0.0,,,2021-07-26
6901,AND,Andorra,127.0,0.0,,,2021-07-27
6902,AND,Andorra,127.0,0.0,,,2021-07-28
6903,AND,Andorra,127.0,0.0,,,2021-07-29
6904,AND,Andorra,127.0,0.0,,,2021-07-30
6905,AND,Andorra,128.0,1.0,,,2021-07-31
6906,AND,Andorra,128.0,0.0,,,2021-08-01
6907,AND,Andorra,128.0,0.0,,,2021-08-02
6908,AND,Andorra,128.0,0.0,,,2021-08-03
6909,AND,Andorra,128.0,0.0,,,2021-08-04
6910,AND,Andorra,128.0,0.0,,,2021-08-05
6911,AND,Andorra,128.0,0.0,,,2021-08-06
6912,AND,Andorra,128.0,0.0,,,2021-08-07
6913,AND,Andorra,128.0,0.0,,,2021-08-08
6914,AND,Andorra,128.0,0.0,,,2021-08-09
6915,AND,Andorra,128.0,0.0,,,2021-08-10
6916,AND,Andorra,129.0,1.0,,,2021-08-11
6917,AND,Andorra,129.0,0.0,,,2021-08-12
6918,AND,Andorra,129.0,0.0,,,2021-08-13
6919,AND,Andorra,129.0,0.0,,,2021-08-14
6920,AND,Andorra,129.0,0.0,,,2021-08-15
6921,AND,Andorra,129.0,0.0,,,2021-08-16
6922,AND,Andorra,129.0,0.0,,,2021-08-17
6923,AND,Andorra,129.0,0.0,,,2021-08-18
6924,AND,Andorra,129.0,0.0,,,2021-08-19
6925,AND,Andorra,129.0,0.0,,,2021-08-20
6926,AND,Andorra,129.0,0.0,,,2021-08-21
6927,AND,Andorra,129.0,0.0,,,2021-08-22
6928,AND,Andorra,129.0,0.0,,,2021-08-23
6929,AND,Andorra,130.0,1.0,,,2021-08-24
6930,AND,Andorra,130.0,0.0,,,2021-08-25
6931,AND,Andorra,130.0,0.0,,,2021-08-26
6932,AND,Andorra,130.0,0.0,,,2021-08-27
6933,AND,Andorra,130.0,0.0,,,2021-08-28
6934,AND,Andorra,130.0,0.0,,,2021-08-29
6935,AND,Andorra,130.0,0.0,,,2021-08-30
6936,AND,Andorra,130.0,0.0,,,2021-08-31
6937,AND,Andorra,130.0,0.0,,,2021-09-01
6938,AND,Andorra,130.0,0.0,,,2021-09-02
6939,AND,Andorra,130.0,0.0,,,2021-09-03
6940,AND,Andorra,130.0,0.0,,,2021-09-04
6941,AND,Andorra,130.0,0.0,,,2021-09-05
6942,AND,Andorra,130.0,0.0,,,2021-09-06
6943,AND,Andorra,130.0,0.0,,,2021-09-07
6944,AND,Andorra,130.0,0.0,,,2021-09-08
6945,AND,Andorra,130.0,0.0,,,2021-09-09
6946,AND,Andorra,130.0,0.0,,,2021-09-10
6947,AND,Andorra,130.0,0.0,,,2021-09-11
6948,AND,Andorra,130.0,0.0,,,2021-09-12
6949,AND,Andorra,130.0,0.0,,,2021-09-13
6950,AND,Andorra,130.0,0.0,,,2021-09-14
6951,AND,Andorra,130.0,0.0,,,2021-09-15
6952,AND,Andorra,130.0,0.0,,,2021-09-16
6953,AND,Andorra,130.0,0.0,,,2021-09-17
6954,AND,Andorra,130.0,0.0,,,2021-09-18
6955,AND,Andorra,130.0,0.0,,,2021-09-19
6956,AND,Andorra,130.0,0.0,,,2021-09-20
6957,AND,Andorra,130.0,0.0,,,2021-09-21
6958,AND,Andorra,130.0,0.0,,,2021-09-22
6959,AND,Andorra,130.0,0.0,,,2021-09-23
6960,AND,Andorra,130.0,0.0,,,2021-09-24
6961,AND,Andorra,130.0,0.0,,,2021-09-25
6962,AND,Andorra,130.0,0.0,,,2021-09-26
6963,AND,Andorra,130.0,0.0,,,2021-09-27
6964,AND,Andorra,130.0,0.0,,,2021-09-28
6965,AND,Andorra,130.0,0.0,,,2021-09-29
6966,AND,Andorra,130.0,0.0,,,2021-09-30
6967,AND,Andorra,130.0,0.0,,,2021-10-01
6968,AND,Andorra,130.0,0.0,,,2021-10-02
6969,AND,Andorra,130.0,0.0,,,2021-10-03
6970,AND,Andorra,130.0,0.0,,,2021-10-04
6971,AND,Andorra,130.0,0.0,,,2021-10-05
6972,AND,Andorra,130.0,0.0,,,2021-10-06
6973,AND,Andorra,130.0,0.0,,,2021-10-07
6974,AND,Andorra,130.0,0.0,,,2021-10-08
6975,AND,Andorra,130.0,0.0,,,2021-10-09
6976,AND,Andorra,130.0,0.0,,,2021-10-10
6977,AND,Andorra,130.0,0.0,,,2021-10-11
6978,AND,Andorra,130.0,0.0,,,2021-10-12
6979,AND,Andorra,130.0,0.0,,,2021-10-13
6980,AND,Andorra,130.0,0.0,,,2021-10-14
6981,AND,Andorra,130.0,0.0,,,2021-10-15
6982,AND,Andorra,130.0,0.0,,,2021-10-16
6983,AND,Andorra,130.0,0.0,,,2021-10-17
6984,AND,Andorra,130.0,0.0,,,2021-10-18
6985,AND,Andorra,130.0,0.0,,,2021-10-19
6986,AND,Andorra,130.0,0.0,,,2021-10-20
6987,AND,Andorra,130.0,0.0,,,2021-10-21
6988,AND,Andorra,130.0,0.0,,,2021-10-22
6989,AND,Andorra,130.0,0.0,,,2021-10-23
6990,AND,Andorra,130.0,0.0,,,2021-10-24
6991,AND,Andorra,130.0,0.0,,,2021-10-25
6992,AND,Andorra,130.0,0.0,,,2021-10-26
6993,AND,Andorra,130.0,0.0,,,2021-10-27
6994,AND,Andorra,130.0,0.0,,,2021-10-28
6995,AND,Andorra,130.0,0.0,,,2021-10-29
6996,AND,Andorra,130.0,0.0,,,2021-10-30
6997,AND,Andorra,130.0,0.0,,,2021-10-31
6998,AND,Andorra,130.0,0.0,,,2021-11-01
6999,AND,Andorra,130.0,0.0,,,2021-11-02
7000,AND,Andorra,130.0,0.0,,,2021-11-03
7001,AND,Andorra,130.0,0.0,,,2021-11-04
7002,AND,Andorra,130.0,0.0,,,2021-11-05
7003,AND,Andorra,130.0,0.0,,,2021-11-06
7004,AND,Andorra,130.0,0.0,,,2021-11-07
7005,AND,Andorra,130.0,0.0,,,2021-11-08
7006,AND,Andorra,130.0,0.0,,,2021-11-09
7007,AND,Andorra,130.0,0.0,,,2021-11-10
7008,AND,Andorra,130.0,0.0,,,2021-11-11
7009,AND,Andorra,130.0,0.0,,,2021-11-12
7010,AND,Andorra,130.0,0.0,,,2021-11-13
7011,AND,Andorra,130.0,0.0,,,2021-11-14
7012,AND,Andorra,130.0,0.0,,,2021-11-15
7013,AND,Andorra,130.0,0.0,,,2021-11-16
7014,AND,Andorra,130.0,0.0,,,2021-11-17
7015,AND,Andorra,130.0,0.0,,,2021-11-18
7016,AND,Andorra,130.0,0.0,,,2021-11-19
7017,AND,Andorra,130.0,0.0,,,2021-11-20
7018,AND,Andorra,130.0,0.0,,,2021-11-21
7019,AND,Andorra,130.0,0.0,,,2021-11-22
7020,AND,Andorra,130.0,0.0,,,2021-11-23
7021,AND,Andorra,130.0,0.0,,,2021-11-24
7022,AND,Andorra,131.0,1.0,,,2021-11-25
7023,AND,Andorra,131.0,0.0,,,2021-11-26
7024,AND,Andorra,131.0,0.0,,,2021-11-27
7025,AND,Andorra,131.0,0.0,,,2021-11-28
7026,AND,Andorra,131.0,0.0,,,2021-11-29
7027,AND,Andorra,131.0,0.0,,,2021-11-30
7028,AND,Andorra,131.0,0.0,,,2021-12-01
7029,AND,Andorra,131.0,0.0,,,2021-12-02
7030,AND,Andorra,132.0,1.0,,,2021-12-03
7031,AND,Andorra,132.0,0.0,,,2021-12-04
7032,AND,Andorra,132.0,0.0,,,2021-12-05
7033,AND,Andorra,132.0,0.0,,,2021-12-06
7034,AND,Andorra,133.0,1.0,,,2021-12-07
7035,AND,Andorra,133.0,0.0,,,2021-12-08
7036,AND,Andorra,133.0,0.0,,,2021-12-09
7037,AND,Andorra,133.0,0.0,,,2021-12-10
7038,AND,Andorra,133.0,0.0,,,2021-12-11
7039,AND,Andorra,133.0,0.0,,,2021-12-12
7040,AND,Andorra,133.0,0.0,,,2021-12-13
7041,AND,Andorra,134.0,1.0,,,2021-12-14
7042,AND,Andorra,134.0,0.0,,,2021-12-15
7043,AND,Andorra,134.0,0.0,,,2021-12-16
7044,AND,Andorra,134.0,0.0,,,2021-12-17
7045,AND,Andorra,134.0,0.0,,,2021-12-18
7046,AND,Andorra,134.0,0.0,,,2021-12-19
7047,AND,Andorra,134.0,0.0,,,2021-12-20
7048,AND,Andorra,137.0,3.0,,,2021-12-21
7049,AND,Andorra,137.0,0.0,,,2021-12-22
7050,AND,Andorra,138.0,1.0,,,2021-12-23
7051,AND,Andorra,139.0,1.0,,,2021-12-24
7052,AND,Andorra,139.0,0.0,,,2021-12-25
7053,AND,Andorra,139.0,0.0,,,2021-12-26
7054,AND,Andorra,139.0,0.0,,,2021-12-27
7055,AND,Andorra,139.0,0.0,,,2021-12-28
7056,AND,Andorra,140.0,1.0,,,2021-12-29
7057,AND,Andorra,140.0,0.0,,,2021-12-30
7058,AND,Andorra,140.0,0.0,,,2021-12-31
7059,AND,Andorra,140.0,0.0,,,2022-01-01
7060,AND,Andorra,140.0,0.0,,,2022-01-02
7061,AND,Andorra,140.0,0.0,,,2022-01-03
7062,AND,Andorra,140.0,0.0,,,2022-01-04
7063,AND,Andorra,141.0,1.0,,,2022-01-05
7064,AND,Andorra,141.0,0.0,,,2022-01-06
7065,AND,Andorra,141.0,0.0,,,2022-01-07
7066,AND,Andorra,141.0,0.0,,,2022-01-08
7067,AND,Andorra,141.0,0.0,,,2022-01-09
7068,AND,Andorra,141.0,0.0,,,2022-01-10
7069,AND,Andorra,141.0,0.0,,,2022-01-11
7070,AND,Andorra,141.0,0.0,,,2022-01-12
7071,AND,Andorra,141.0,0.0,,,2022-01-13
7072,AND,Andorra,142.0,1.0,,,2022-01-14
7073,AND,Andorra,142.0,0.0,,,2022-01-15
7074,AND,Andorra,142.0,0.0,,,2022-01-16
7075,AND,Andorra,142.0,0.0,,,2022-01-17
7076,AND,Andorra,144.0,2.0,,,2022-01-18
7077,AND,Andorra,144.0,0.0,,,2022-01-19
7078,AND,Andorra,144.0,0.0,,,2022-01-20
7079,AND,Andorra,144.0,0.0,,,2022-01-21
7080,AND,Andorra,144.0,0.0,,,2022-01-22
7081,AND,Andorra,144.0,0.0,,,2022-01-23
